order_id,user_id,order_date,payment_method
order_018266,user_09792,2022-09-14,微信
order_018267,user_06811,2022-03-15,微信
order_018268,user_07547,2022-03-07,支付宝
order_018269,user_06467,2022-10-28,银行卡
order_018270,user_04107,2022-07-19,支付宝
order_018271,user_03940,2022-10-08,微信
order_018272,user_07746,2022-06-07,花呗
order_018273,user_08455,2022-05-14,支付宝
order_018274,user_07192,2022-11-11,支付宝
order_018275,user_05004,2022-03-18,微信
order_018276,user_08646,2022-05-06,微信
order_018277,user_09447,2022-12-10,微信
order_018278,user_03672,2022-02-17,支付宝
order_018279,user_06424,2022-07-07,微信
order_018280,user_08172,2022-10-30,银行卡
order_018281,user_00199,2022-05-18,支付宝
order_018282,user_05898,2022-02-15,支付宝
order_018283,user_03815,2022-11-26,微信
order_018284,user_05976,2022-01-08,银行卡
order_018285,user_07451,2022-12-04,微信
order_018286,user_00286,2022-06-27,花呗
order_018287,user_01152,2022-03-17,微信
order_018288,user_09423,2022-05-29,支付宝
order_018289,user_00258,2022-08-29,银行卡
order_018290,user_00776,2022-01-11,微信
order_018291,user_08703,2022-06-29,银行卡
order_018292,user_00701,2022-06-07,支付宝
order_018293,user_04237,2022-06-23,微信
order_018294,user_00978,2022-05-09,支付宝
order_018295,user_06037,2022-06-29,支付宝
order_018296,user_04836,2022-01-15,支付宝
order_018297,user_06251,2022-01-28,微信
order_018298,user_05762,2022-07-10,支付宝
order_018299,user_03967,2022-09-01,支付宝
order_018300,user_01876,2022-02-27,支付宝
order_018301,user_00213,2022-06-22,银行卡
order_018302,user_05773,2022-08-22,花呗
order_018303,user_04484,2022-11-24,花呗
order_018304,user_07282,2022-10-21,微信
order_018305,user_09025,2022-09-08,支付宝
order_018306,user_07706,2022-02-07,支付宝
order_018307,user_00798,2022-02-15,银行卡
order_018308,user_00038,2022-11-05,微信
order_018309,user_09241,2022-01-30,支付宝
order_018310,user_07259,2022-05-10,微信
order_018311,user_09354,2022-11-15,微信
order_018312,user_07377,2022-03-26,银行卡
order_018313,user_04157,2022-05-05,微信
order_018314,user_04354,2022-05-01,支付宝
order_018315,user_00135,2022-11-10,微信
order_018316,user_02384,2022-12-14,支付宝
order_018317,user_03073,2022-08-26,支付宝
order_018318,user_02774,2022-09-22,微信
order_018319,user_08278,2022-04-08,支付宝
order_018320,user_06811,2022-07-22,花呗
order_018321,user_06716,2022-05-27,微信
order_018322,user_05668,2022-04-03,支付宝
order_018323,user_08993,2022-04-24,银行卡
order_018324,user_07569,2022-02-13,微信
order_018325,user_05957,2022-08-18,支付宝
order_018326,user_04003,2022-03-14,支付宝
order_018327,user_05587,2022-09-20,支付宝
order_018328,user_07019,2022-10-14,微信
order_018329,user_02223,2022-11-19,支付宝
order_018330,user_09058,2022-05-16,微信
order_018331,user_05721,2022-03-14,微信
order_018332,user_01083,2022-11-05,支付宝
order_018333,user_05693,2022-09-28,支付宝
order_018334,user_08598,2022-01-08,支付宝
order_018335,user_02535,2022-09-05,微信
order_018336,user_08475,2022-07-28,微信
order_018337,user_08929,2022-08-30,支付宝
order_018338,user_04552,2022-08-12,银行卡
order_018339,user_00222,2022-03-28,微信
order_018340,user_02928,2022-02-15,微信
order_018341,user_07770,2022-04-10,微信
order_018342,user_09743,2022-09-20,支付宝
order_018343,user_01956,2022-11-30,微信
order_018344,user_08045,2022-01-10,微信
order_018345,user_00716,2022-03-26,支付宝
order_018346,user_01065,2022-04-08,支付宝
order_018347,user_07597,2022-06-12,银行卡
order_018348,user_04876,2022-04-14,微信
order_018349,user_08900,2022-02-17,支付宝
order_018350,user_06394,2022-07-08,支付宝
order_018351,user_02755,2022-04-07,支付宝
order_018352,user_05728,2022-07-23,支付宝
order_018353,user_05850,2022-04-05,支付宝
order_018354,user_02052,2022-11-05,花呗
order_018355,user_08641,2022-07-26,花呗
order_018356,user_08703,2022-12-21,支付宝
order_018357,user_07685,2022-09-22,支付宝
order_018358,user_07042,2022-03-11,微信
order_018359,user_08238,2022-07-14,微信
order_018360,user_06270,2022-08-24,支付宝
order_018361,user_09353,2022-12-26,支付宝
order_018362,user_09864,2022-08-29,支付宝
order_018363,user_07994,2022-01-14,支付宝
order_018364,user_01895,2022-06-26,银行卡
order_018365,user_01167,2022-12-22,支付宝
order_018366,user_01450,2022-08-30,支付宝
order_018367,user_02398,2022-08-13,支付宝
order_018368,user_03507,2022-08-04,微信
order_018369,user_08470,2022-03-31,支付宝
order_018370,user_07262,2022-05-18,支付宝
order_018371,user_03957,2022-02-08,支付宝
order_018372,user_06474,2022-01-18,支付宝
order_018373,user_01474,2022-11-26,支付宝
order_018374,user_00478,2022-03-11,银行卡
order_018375,user_07318,2022-11-21,支付宝
order_018376,user_07821,2022-07-14,微信
order_018377,user_07911,2022-07-04,支付宝
order_018378,user_00510,2022-02-16,支付宝
order_018379,user_08949,2022-06-25,支付宝
order_018380,user_05935,2022-12-29,支付宝
order_018381,user_04127,2022-10-08,支付宝
order_018382,user_09593,2022-12-22,微信
order_018383,user_01062,2022-11-19,微信
order_018384,user_04647,2022-12-09,微信
order_018385,user_04772,2022-04-18,支付宝
order_018386,user_00356,2022-08-11,银行卡
order_018387,user_03009,2022-04-08,银行卡
order_018388,user_04363,2022-04-27,支付宝
order_018389,user_00290,2022-11-20,花呗
order_018390,user_07941,2022-10-30,支付宝
order_018391,user_09236,2022-04-27,支付宝
order_018392,user_09708,2022-02-22,微信
order_018393,user_00013,2022-10-02,微信
order_018394,user_06793,2022-07-28,支付宝
order_018395,user_00389,2022-01-26,微信
order_018396,user_01958,2022-08-03,支付宝
order_018397,user_03678,2022-12-11,微信
order_018398,user_03420,2022-02-11,银行卡
order_018399,user_06342,2022-05-14,支付宝
order_018400,user_03241,2022-09-08,支付宝
order_018401,user_03756,2022-07-31,微信
order_018402,user_02205,2022-03-01,银行卡
order_018403,user_01348,2022-06-12,支付宝
order_018404,user_08143,2022-04-10,银行卡
order_018405,user_09412,2022-10-18,支付宝
order_018406,user_06414,2022-12-12,微信
order_018407,user_08254,2022-05-05,支付宝
order_018408,user_00498,2022-08-03,银行卡
order_018409,user_07825,2022-09-07,支付宝
order_018410,user_08930,2022-09-03,银行卡
order_018411,user_06261,2022-10-10,支付宝
order_018412,user_00915,2022-10-11,支付宝
order_018413,user_04964,2022-09-27,支付宝
order_018414,user_03650,2022-12-27,银行卡
order_018415,user_02375,2022-11-24,支付宝
order_018416,user_05660,2022-08-19,微信
order_018417,user_06877,2022-08-20,银行卡
order_018418,user_07445,2022-08-11,支付宝
order_018419,user_05923,2022-05-12,支付宝
order_018420,user_02534,2022-10-18,支付宝
order_018421,user_06676,2022-08-16,支付宝
order_018422,user_01223,2022-12-29,支付宝
order_018423,user_06855,2022-04-29,银行卡
order_018424,user_07264,2022-05-02,银行卡
order_018425,user_08063,2022-12-20,微信
order_018426,user_00089,2022-03-15,微信
order_018427,user_07686,2022-08-16,支付宝
order_018428,user_02995,2022-06-29,微信
order_018429,user_07067,2022-10-21,支付宝
order_018430,user_09874,2022-10-31,支付宝
order_018431,user_03582,2022-09-02,支付宝
order_018432,user_08716,2022-10-28,微信
order_018433,user_06419,2022-04-06,微信
order_018434,user_08657,2022-12-04,支付宝
order_018435,user_08847,2022-10-16,支付宝
order_018436,user_08645,2022-02-28,支付宝
order_018437,user_00292,2022-01-15,银行卡
order_018438,user_07162,2022-08-24,支付宝
order_018439,user_03669,2022-02-04,微信
order_018440,user_01834,2022-02-27,银行卡
order_018441,user_03675,2022-10-07,支付宝
order_018442,user_01918,2022-06-08,微信
order_018443,user_03614,2022-09-08,支付宝
order_018444,user_01210,2022-02-01,支付宝
order_018445,user_08443,2022-06-10,支付宝
order_018446,user_02669,2022-04-14,支付宝
order_018447,user_01464,2022-04-18,银行卡
order_018448,user_03285,2022-05-03,支付宝
order_018449,user_08536,2022-12-28,花呗
order_018450,user_03926,2022-08-16,支付宝
order_018451,user_07147,2022-04-06,银行卡
order_018452,user_05782,2022-09-10,支付宝
order_018453,user_05614,2022-09-08,微信
order_018454,user_05217,2022-02-16,微信
order_018455,user_09541,2022-01-08,微信
order_018456,user_04963,2022-06-10,支付宝
order_018457,user_07802,2022-08-19,微信
order_018458,user_00086,2022-12-05,支付宝
order_018459,user_01041,2022-08-15,银行卡
order_018460,user_02292,2022-10-24,支付宝
order_018461,user_05918,2022-09-21,银行卡
order_018462,user_07386,2022-05-04,微信
order_018463,user_01933,2022-01-26,支付宝
order_018464,user_06150,2022-12-30,微信
order_018465,user_00381,2022-05-17,微信
order_018466,user_00779,2022-12-24,支付宝
order_018467,user_03307,2022-12-21,支付宝
order_018468,user_03456,2022-01-07,微信
order_018469,user_00124,2022-09-19,支付宝
order_018470,user_01084,2022-04-08,支付宝
order_018471,user_02058,2022-11-13,支付宝
order_018472,user_09163,2022-08-31,银行卡
order_018473,user_06740,2022-01-16,支付宝
order_018474,user_09642,2022-07-21,支付宝
order_018475,user_03219,2022-01-14,银行卡
order_018476,user_04553,2022-05-01,微信
order_018477,user_04708,2022-11-18,支付宝
order_018478,user_01807,2022-10-14,支付宝
order_018479,user_05671,2022-01-29,支付宝
order_018480,user_07667,2022-12-03,支付宝
order_018481,user_03670,2022-07-18,支付宝
order_018482,user_09721,2022-08-30,微信
order_018483,user_04646,2022-03-20,微信
order_018484,user_02740,2022-11-12,微信
order_018485,user_02959,2022-08-26,花呗
order_018486,user_07187,2022-01-06,支付宝
order_018487,user_07331,2022-08-25,银行卡
order_018488,user_00714,2022-05-14,支付宝
order_018489,user_07951,2022-10-10,微信
order_018490,user_09074,2022-06-30,微信
order_018491,user_03000,2022-04-08,微信
order_018492,user_08435,2022-03-19,支付宝
order_018493,user_08852,2022-01-17,支付宝
order_018494,user_00997,2022-11-26,花呗
order_018495,user_00971,2022-11-14,微信
order_018496,user_07945,2022-11-18,银行卡
order_018497,user_01541,2022-07-25,支付宝
order_018498,user_00651,2022-02-25,微信
order_018499,user_06247,2022-10-04,支付宝
order_018500,user_05979,2022-12-21,花呗
order_018501,user_03764,2022-12-14,微信
order_018502,user_09462,2022-09-01,花呗
order_018503,user_02196,2022-02-05,支付宝
order_018504,user_09011,2022-06-18,支付宝
order_018505,user_04766,2022-06-22,银行卡
order_018506,user_09392,2022-09-12,支付宝
order_018507,user_00769,2022-12-06,微信
order_018508,user_04515,2022-05-15,银行卡
order_018509,user_01946,2022-04-19,支付宝
order_018510,user_08160,2022-08-08,微信
order_018511,user_02825,2022-02-01,微信
order_018512,user_03185,2022-10-11,微信
order_018513,user_04629,2022-08-05,微信
order_018514,user_09100,2022-12-08,微信
order_018515,user_08420,2022-11-18,银行卡
order_018516,user_01627,2022-08-01,支付宝
order_018517,user_09543,2022-07-17,支付宝
order_018518,user_03038,2022-02-11,微信
order_018519,user_07320,2022-11-06,银行卡
order_018520,user_04274,2022-11-19,支付宝
order_018521,user_02014,2022-03-05,支付宝
order_018522,user_04564,2022-01-24,支付宝
order_018523,user_06300,2022-09-25,支付宝
order_018524,user_06404,2022-03-10,支付宝
order_018525,user_06540,2022-12-06,微信
order_018526,user_05699,2022-06-03,支付宝
order_018527,user_00271,2022-01-16,微信
order_018528,user_07205,2022-08-16,花呗
order_018529,user_00393,2022-05-27,银行卡
order_018530,user_07392,2022-01-31,支付宝
order_018531,user_04990,2022-12-30,支付宝
order_018532,user_08786,2022-09-16,花呗
order_018533,user_02610,2022-12-01,支付宝
order_018534,user_05198,2022-08-29,银行卡
order_018535,user_08500,2022-02-24,花呗
order_018536,user_04678,2022-09-29,花呗
order_018537,user_00560,2022-02-08,支付宝
order_018538,user_06003,2022-04-17,支付宝
order_018539,user_04009,2022-04-29,微信
order_018540,user_01396,2022-02-21,支付宝
order_018541,user_09330,2022-04-21,支付宝
order_018542,user_04373,2022-06-09,支付宝
order_018543,user_04558,2022-03-13,支付宝
order_018544,user_06766,2022-01-19,支付宝
order_018545,user_03481,2022-07-06,支付宝
order_018546,user_06129,2022-12-12,支付宝
order_018547,user_03602,2022-04-26,花呗
order_018548,user_08234,2022-08-02,微信
order_018549,user_01040,2022-08-26,支付宝
order_018550,user_00647,2022-01-11,银行卡
order_018551,user_07901,2022-07-18,支付宝
order_018552,user_00607,2022-07-17,微信
order_018553,user_05618,2022-04-06,微信
order_018554,user_08850,2022-12-17,支付宝
order_018555,user_06639,2022-05-24,微信
order_018556,user_08139,2022-01-17,支付宝
order_018557,user_00456,2022-06-22,微信
order_018558,user_05197,2022-08-16,支付宝
order_018559,user_04410,2022-08-29,支付宝
order_018560,user_00923,2022-07-03,支付宝
order_018561,user_04058,2022-09-24,支付宝
order_018562,user_05321,2022-08-22,支付宝
order_018563,user_00327,2022-04-25,支付宝
order_018564,user_00123,2022-01-30,支付宝
order_018565,user_05128,2022-10-08,支付宝
order_018566,user_08194,2022-12-20,支付宝
order_018567,user_01170,2022-12-30,微信
order_018568,user_02679,2022-05-29,支付宝
order_018569,user_06626,2022-05-10,支付宝
order_018570,user_01066,2022-07-14,微信
order_018571,user_01382,2022-09-18,微信
order_018572,user_01675,2022-06-22,支付宝
order_018573,user_02619,2022-11-18,微信
order_018574,user_06836,2022-08-11,支付宝
order_018575,user_01738,2022-07-11,支付宝
order_018576,user_06365,2022-10-06,支付宝
order_018577,user_02097,2022-02-27,微信
order_018578,user_00952,2022-11-12,微信
order_018579,user_08552,2022-09-28,银行卡
order_018580,user_07622,2022-03-26,微信
order_018581,user_00752,2022-11-19,支付宝
order_018582,user_00640,2022-01-08,银行卡
order_018583,user_01866,2022-08-12,支付宝
order_018584,user_07966,2022-03-05,微信
order_018585,user_08119,2022-09-02,支付宝
order_018586,user_07196,2022-04-25,微信
order_018587,user_02141,2022-05-07,银行卡
order_018588,user_02739,2022-11-26,银行卡
order_018589,user_06683,2022-05-09,支付宝
order_018590,user_06783,2022-10-25,支付宝
order_018591,user_05428,2022-05-19,支付宝
order_018592,user_08610,2022-11-21,支付宝
order_018593,user_01952,2022-07-12,微信
order_018594,user_06020,2022-03-24,支付宝
order_018595,user_00560,2022-11-21,支付宝
order_018596,user_08976,2022-07-23,微信
order_018597,user_03772,2022-12-14,微信
order_018598,user_06959,2022-05-31,银行卡
order_018599,user_06648,2022-01-05,支付宝
order_018600,user_09318,2022-12-09,银行卡
order_018601,user_08411,2022-08-04,花呗
order_018602,user_08080,2022-12-03,支付宝
order_018603,user_02177,2022-05-12,支付宝
order_018604,user_04651,2022-05-03,支付宝
order_018605,user_00944,2022-06-07,支付宝
order_018606,user_09284,2022-08-24,支付宝
order_018607,user_01744,2022-02-23,花呗
order_018608,user_03983,2022-03-30,银行卡
order_018609,user_03810,2022-12-03,花呗
order_018610,user_01681,2022-11-30,微信
order_018611,user_00092,2022-01-23,支付宝
order_018612,user_04020,2022-10-07,支付宝
order_018613,user_05770,2022-09-30,银行卡
order_018614,user_09711,2022-02-21,微信
order_018615,user_09608,2022-02-15,微信
order_018616,user_04610,2022-07-28,微信
order_018617,user_08632,2022-04-28,花呗
order_018618,user_09978,2022-11-30,微信
order_018619,user_08631,2022-07-06,微信
order_018620,user_06775,2022-03-20,支付宝
order_018621,user_05317,2022-01-19,支付宝
order_018622,user_05475,2022-05-07,银行卡
order_018623,user_07382,2022-11-21,微信
order_018624,user_09323,2022-09-30,支付宝
order_018625,user_07376,2022-12-19,微信
order_018626,user_08821,2022-04-13,支付宝
order_018627,user_03017,2022-05-14,银行卡
order_018628,user_07076,2022-10-08,银行卡
order_018629,user_03081,2022-06-24,微信
order_018630,user_04238,2022-09-02,微信
order_018631,user_05962,2022-10-16,支付宝
order_018632,user_03753,2022-05-19,银行卡
order_018633,user_03484,2022-06-10,支付宝
order_018634,user_08897,2022-01-28,花呗
order_018635,user_00924,2022-04-16,微信
